id,지점명,type,category_name,phone,address_name,주소,경도,위도,place_url
407170022,용도수목원 식물원,ATM,"여행 > 관광,명소 > 수목원,식물원",,경기 시흥시 매화동 11-28,경기 시흥시 밭뒤길 32,126.825881579061,37.4186137691503,http://place.map.kakao.com/407170022
24021311,봉재산,ATM,"여행 > 관광,명소 > 산",,경기 시흥시 매화동,,126.829308066729,37.422010194991,http://place.map.kakao.com/24021311
514597286,용도수목원 동물원,ATM,"여행 > 관광,명소 > 동물원",,경기 시흥시 매화동 산 34-1,경기 시흥시 밭뒤길 16,126.827431687694,37.418525940256,http://place.map.kakao.com/514597286
25945805,행남자기,ATM,"여행 > 관광,명소 > 도자기,도예촌",,경기 광명시 노온사동 574-31,경기 광명시 사들로42번길 5,126.84382544659,37.435927537171,http://place.map.kakao.com/25945805
18343653,장절리소류지,ATM,"여행 > 관광,명소 > 저수지",,경기 광명시 노온사동 833-1,,126.85665292021855,37.431516199121965,http://place.map.kakao.com/18343653
23182405,노온사저수지,ATM,"여행 > 관광,명소 > 저수지",,경기 광명시 노온사동 450-3,,126.85536126155746,37.44161410358107,http://place.map.kakao.com/23182405
18958562,광명동부새마을금고 자경지점,BANK,"금융,보험 > 금융서비스 > 은행 > 새마을금고",02-897-5679,경기 광명시 소하동 1268-8,경기 광명시 오리로 360,126.87966012958925,37.434475567883126,http://place.map.kakao.com/18958562
845966571,하나은행365 이마트24R광명가학본점,BANK,"금융,보험 > 금융서비스 > 은행 > ATM",,경기 광명시 가학동 220-7,경기 광명시 가학로 89,126.858961543576,37.4162926892838,http://place.map.kakao.com/845966571
1518586049,IBK기업은행 365 이마트24 광명소하점,BANK,"금융,보험 > 금융서비스 > 은행 > ATM",,경기 광명시 소하동 1074-13,경기 광명시 오리로 347,126.879010921646,37.4334693716634,http://place.map.kakao.com/1518586049
1059413460,CU ATM 소하중앙점,BANK,"금융,보험 > 금융서비스 > 은행 > ATM",,경기 광명시 소하동 1092,경기 광명시 영당안로 7,126.876860065039,37.4331878357025,http://place.map.kakao.com/1059413460
1520965663,KB국민은행 소하2동 행운드림프라자 365자동화점 ATM,BANK,"금융,보험 > 금융서비스 > 은행 > ATM",,경기 광명시 소하동 1380,경기 광명시 오리로 346,126.87977051170701,37.43328093337616,http://place.map.kakao.com/1520965663
1235396425,광명동부새마을금고 자경지점 점두365ATM,BANK,"금융,보험 > 금융서비스 > 은행 > ATM",,경기 광명시 소하동 1268-7,경기 광명시 오리로 358,126.87964795596683,37.43431607572246,http://place.map.kakao.com/1235396425
1771628643,광명신협 신협365 ATM,BANK,"금융,보험 > 금융서비스 > 은행 > ATM",,경기 광명시 소하동 1268-2,경기 광명시 기아로6번길 18,126.87985253284816,37.434983035377556,http://place.map.kakao.com/1771628643
517005809,롯데ATM 세븐일레븐 광명여성회관(CD),BANK,"금융,보험 > 금융서비스 > 은행 > ATM",,경기 광명시 소하동 1243-4,경기 광명시 충현로4번길 10,126.880332157035,37.4353538393006,http://place.map.kakao.com/517005809
1026464635,CU 광명소하점 ATM,BANK,"금융,보험 > 금융서비스 > 은행 > ATM",,경기 광명시 소하동 1241-4,경기 광명시 기아로 14,126.88117586318263,37.43628724140485,http://place.map.kakao.com/1026464635
67550395,광명동굴 전망대,ATM,"여행 > 관광,명소 > 전망대",,경기 광명시 가학동 산 7,,126.866978713207,37.4264285174283,http://place.map.kakao.com/67550395
21127978,가학산,ATM,"여행 > 관광,명소 > 산",,경기 광명시 가학동,,126.867458935398,37.4283157855716,http://place.map.kakao.com/21127978
17343716,구름산,ATM,"여행 > 관광,명소 > 산",,경기 광명시 소하동 116-3,,126.866185153193,37.440643846528,http://place.map.kakao.com/17343716
2102740318,구름산 둘레길,ATM,"여행 > 관광,명소 > 도보여행 > 둘레길",,경기 광명시 소하동,,126.866440506239,37.4419307839876,http://place.map.kakao.com/2102740318
1464667751,광명누리길,ATM,"여행 > 관광,명소 > 도보여행 > 둘레길",,경기 광명시 소하동 73,,126.8699880486432,37.439736263880725,http://place.map.kakao.com/1464667751
8026374,우리은행 광명역지점,BANK,"금융,보험 > 금융서비스 > 은행 > 우리은행",02-899-3286,경기 광명시 일직동 509-2,경기 광명시 일직로 28,126.88497273212663,37.42207205631874,http://place.map.kakao.com/8026374
1723065677,NH농협은행 광명역지점,BANK,"금융,보험 > 금융서비스 > 은행 > NH농협은행",02-893-1472,경기 광명시 일직동 501-4,경기 광명시 덕안로104번길 17,126.88706288984089,37.42421488895049,http://place.map.kakao.com/1723065677
8239081,IBK기업은행 광명역,BANK,"금융,보험 > 금융서비스 > 은행 > IBK기업은행",02-897-8793,경기 광명시 일직동 514,경기 광명시 일직로 43,126.886946437303,37.42277044681721,http://place.map.kakao.com/8239081
2038767058,KB국민은행 KTX광명역,BANK,"금융,보험 > 금융서비스 > 은행 > KB국민은행",1588-9999,경기 광명시 일직동 515,경기 광명시 일직로 72,126.88918733813841,37.42003617785654,http://place.map.kakao.com/2038767058
18958527,기아새마을금고 본점,BANK,"금융,보험 > 금융서비스 > 은행 > 새마을금고",02-801-2420,경기 광명시 소하동 1239,경기 광명시 기아로 34,126.883029268408,37.4360881636036,http://place.map.kakao.com/18958527
16584880,SC제일은행 기아자동차지점 소하리영업소,BANK,"금융,보험 > 금융서비스 > 은행 > SC제일은행",02-892-6078,경기 광명시 소하동 781-1,경기 광명시 기아로 113,126.88934891736524,37.437669223244455,http://place.map.kakao.com/16584880
1453491363,광명새마을금고 일직동지점,BANK,"금융,보험 > 금융서비스 > 은행 > 새마을금고",02-899-9511,경기 광명시 일직동 511-3,경기 광명시 신기로17번길 6,126.88395821347517,37.4206258325045,http://place.map.kakao.com/1453491363
1511467436,기아새마을금고 광명지점,BANK,"금융,보험 > 금융서비스 > 은행 > 새마을금고",02-801-3027,경기 광명시 소하동 785-2,경기 광명시 기아로 113,126.886447811286,37.4395000374628,http://place.map.kakao.com/1511467436
812574082,하나은행365 중앙대학교광명병원,BANK,"금융,보험 > 금융서비스 > 은행 > ATM",,경기 광명시 일직동 501,경기 광명시 덕안로 110,126.885734641183,37.4247325984645,http://place.map.kakao.com/812574082
1335920696,롯데ATM 롯데몰 광명5층 1,BANK,"금융,보험 > 금융서비스 > 은행 > ATM",,경기 광명시 일직동 500,경기 광명시 일직로 17,126.884675738663,37.4234647399529,http://place.map.kakao.com/1335920696
24441505,광명새마을금고 KTX광명역지점,BANK,"금융,보험 > 금융서비스 > 은행 > 새마을금고",02-899-9504,경기 광명시 일직동 518,경기 광명시 광명역로 26,126.88673802510417,37.41562877856932,http://place.map.kakao.com/24441505
1266063268,기업은행 광명역점 1층 ATM,BANK,"금융,보험 > 금융서비스 > 은행 > ATM",,경기 광명시 일직동 514,경기 광명시 일직로 43,126.88687970859567,37.42281993894493,http://place.map.kakao.com/1266063268
884056567,우리은행 365코너 이케아광명점,BANK,"금융,보험 > 금융서비스 > 은행 > ATM",,경기 광명시 일직동 500,경기 광명시 일직로 17,126.882848913595,37.4242089860094,http://place.map.kakao.com/884056567
851162523,하나은행365 코스트코 광명1호,BANK,"금융,보험 > 금융서비스 > 은행 > ATM",,경기 광명시 일직동 163-3,경기 광명시 일직로 40,126.885997009147,37.4208332482183,http://place.map.kakao.com/851162523
154258252,롯데ATM 롯데몰 광명1층 1,BANK,"금융,보험 > 금융서비스 > 은행 > ATM",,경기 광명시 일직동 500,경기 광명시 일직로 17,126.88476730712608,37.42342608549957,http://place.map.kakao.com/154258252
1501648965,KB국민은행 코스트코 광명점 ATM,BANK,"금융,보험 > 금융서비스 > 은행 > ATM",,경기 광명시 일직동 163-3,경기 광명시 일직로 40,126.88645581251666,37.420738181875514,http://place.map.kakao.com/1501648965
1455639524,SC제일은행 365코너 코스트코광명점1,BANK,"금융,보험 > 금융서비스 > 은행 > ATM",,경기 광명시 일직동 163-3,경기 광명시 일직로 40,126.885997009147,37.4208332482183,http://place.map.kakao.com/1455639524
233875155,롯데ATM 롯데몰 광명3층 1,BANK,"금융,보험 > 금융서비스 > 은행 > ATM",,경기 광명시 일직동 500,경기 광명시 일직로 17,126.884684837395,37.4234251040654,http://place.map.kakao.com/233875155
1951399602,IBK기업은행365 코스트코광명점,BANK,"금융,보험 > 금융서비스 > 은행 > ATM",,경기 광명시 일직동 163-3,경기 광명시 일직로 40,126.885845445755,37.4209538383414,http://place.map.kakao.com/1951399602
2094884508,IBK기업은행365 광명휴먼시아1단지,BANK,"금융,보험 > 금융서비스 > 은행 > ATM",,경기 광명시 소하동 1373,경기 광명시 성채안로 26,126.8879788148,37.4357938208006,http://place.map.kakao.com/2094884508
1769925186,우리은행 ATM,BANK,"금융,보험 > 금융서비스 > 은행 > ATM",,경기 광명시 일직동 163-3,경기 광명시 일직로 40,126.886942213791,37.4210711235982,http://place.map.kakao.com/1769925186
1932183577,롯데ATM 세븐일레븐 광명지웰(CD),BANK,"금융,보험 > 금융서비스 > 은행 > ATM",,경기 광명시 일직동 511,,126.884443831754,37.4214606505867,http://place.map.kakao.com/1932183577
